epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,20.542961899683892,
0,99,,,19.745949464062797,
0,149,,,23.127503322231,
0,199,,,20.320271670102777,
0,249,,,19.19650307239878,
0,299,,,17.584174854075062,
0,349,,,18.152349935938325,
0,399,,,18.867896293239017,
0,449,,,17.92030891300272,
0,499,,,23.24053347046262,
0,549,,,15.094151956106213,
0,599,,,14.975617974264505,
0,649,,,18.97808961953283,
0,699,,,15.045129131406581,
0,749,,,18.624284876072814,
0,799,,,18.86241221191625,
0,849,,,13.228701000350807,
0,899,,,16.35306269462188,
0,949,,,17.76449020699999,
0,999,,,19.686813935246438,
0,1049,,,19.475558811104914,
0,1099,,,16.465141811738306,
0,1149,,,19.82282870114309,
0,1199,,,16.455272680091568,
0,1249,,,16.999326746010794,
0,1299,,,18.97833323596744,
0,1349,,,19.29493231221807,
0,1399,,,16.566398298823096,
0,1449,,,16.664055582751004,
0,1499,,,18.08669414477246,
0,1549,,,17.77665393055304,
0,1599,,,21.92174910762329,
0,1649,,,17.883445098781994,
0,1669,,,,16.730752376701364
0,1669,,18.023506402444553,,
1,1699,,,15.51198599117594,
1,1749,,,16.491136489794492,
1,1799,,,15.802363847342349,
1,1849,,,15.071655943367958,
1,1899,,,13.990181439714178,
1,1949,,,15.535122410157868,
1,1999,,,20.810792659388603,
1,2049,,,19.682361145865702,
1,2099,,,24.695152860488314,
1,2149,,,17.234270210341904,
1,2199,,,17.61645357811386,
1,2249,,,18.67580469275512,
1,2299,,,19.658632674439463,
1,2349,,,17.933549535809938,
1,2399,,,17.440298413442296,
1,2449,,,17.94598470956846,
1,2499,,,15.163204983525995,
1,2549,,,21.893700237886392,
1,2599,,,23.663555912626556,
1,2649,,,15.261712195027886,
1,2699,,,16.592334999475014,
1,2733,16.377784644248493,,,
