epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,3414.5746000593463,
0,99,,,4542.561075908806,
0,149,,,4074.1537028496796,
0,199,,,3609.181716548915,
0,249,,,2896.438441821992,
0,299,,,3042.3947786803706,
0,349,,,2570.8211428342734,
0,399,,,3062.3235548022526,
0,449,,,3071.546060279932,
0,499,,,2925.391030329356,
0,549,,,2431.055450636603,
0,599,,,2358.7576318336896,
0,649,,,2456.7490694218686,
0,699,,,2156.8192673945105,
0,749,,,2501.864360773566,
0,799,,,2076.8741958434075,
0,849,,,2575.062020729452,
0,899,,,2520.007089319372,
0,949,,,2243.9248787978163,
0,999,,,2624.9950235660826,
0,1049,,,2515.2235848861865,
0,1099,,,1989.5040151399994,
0,1149,,,2259.681314414453,
0,1199,,,2341.140093486191,
0,1249,,,2109.544769017252,
0,1299,,,2346.3974619712494,
0,1349,,,2183.5317759964496,
0,1399,,,2298.978132400875,
0,1449,,,2115.5120322433722,
0,1499,,,2116.4233782781175,
0,1549,,,2234.3134445047554,
0,1599,,,2732.1068870156932,
0,1649,,,2284.286417778542,
0,1669,,,,2275.6320031335863
0,1669,,2721.675713174863,,
1,1699,,,2155.829959594017,
1,1749,,,2503.054846307292,
1,1799,,,2473.957688024826,
1,1849,,,2470.830978880605,
1,1899,,,2481.8561250048483,
1,1949,,,2306.0730174574132,
1,1999,,,1787.454813782975,
1,2049,,,2169.1767416122666,
1,2099,,,2238.818579166752,
1,2149,,,2469.378416562809,
1,2199,,,2341.8795022642666,
1,2249,,,2083.457648096749,
1,2299,,,2110.1435263589747,
1,2349,,,1802.2119907442902,
1,2399,,,1934.113202416032,
1,2449,,,2332.1661478025026,
1,2499,,,2076.6932846771097,
1,2549,,,2419.825803567645,
1,2599,,,1882.1277967771168,
1,2649,,,2634.5446869914103,
1,2699,,,2030.1028948856992,
1,2749,,,2135.820773861081,
1,2799,,,2415.7889050731874,
1,2849,,,2645.8109375126314,
1,2899,,,2515.5779809159008,
1,2949,,,2320.387585572904,
1,2999,,,2065.953300146929,
1,3049,,,2366.0620680906163,
1,3099,,,2063.8667454347346,
1,3149,,,2358.148925179895,
1,3199,,,2302.573617592773,
1,3249,,,2167.9060536914185,
1,3299,,,2212.5788654612434,
1,3327,2315.811602620257,,,
