epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,3137.535759169502,
0,99,,,2137.2712276591737,
0,149,,,2362.4656334705364,
0,199,,,2054.397190681774,
0,249,,,1889.6988923047047,
0,299,,,1847.5575926959991,
0,349,,,2354.13652390411,
0,399,,,2385.9178417245084,
0,449,,,2095.9536136987754,
0,499,,,2597.241837816608,
0,549,,,2441.7548806762034,
0,599,,,2468.328488366647,
0,649,,,2282.141625532985,
0,699,,,1990.140055821107,
0,749,,,2411.8082138743202,
0,799,,,2298.329890844856,
0,849,,,2024.5057102428982,
0,899,,,2187.395576420252,
0,949,,,2314.5523536687792,
0,999,,,2213.222708146697,
0,1049,,,2588.5369741825934,
0,1099,,,2327.5854848200834,
0,1149,,,2313.995368838816,
0,1199,,,2283.07328661091,
0,1249,,,2555.468131258315,
0,1299,,,3089.143026995721,
0,1349,,,2211.63526261928,
0,1399,,,2326.857615012698,
0,1449,,,2591.1602484778823,
0,1499,,,2464.278413411018,
0,1549,,,2108.296517268492,
0,1599,,,2187.5422287170168,
0,1649,,,2939.8048177537357,
0,1669,,,,2273.6836416694996
0,1669,,2360.7648129690556,,
1,1699,,,2205.0468788724056,
1,1749,,,2418.4050779986783,
1,1795,2316.3769416673495,,,
