epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,5543.335518666512,
0,99,,,4440.005494821393,
0,149,,,4643.305121954008,
0,199,,,6348.004167212406,
0,249,,,5110.308280249146,
0,299,,,5394.4238773882025,
0,349,,,4533.844134148158,
0,399,,,4816.53839273465,
0,449,,,4782.329358783297,
0,499,,,4711.500325151056,
0,549,,,4910.48395303838,
0,599,,,5224.756013639044,
0,649,,,4033.0233606883785,
0,699,,,4816.544841483548,
0,749,,,5875.913848766019,
0,799,,,2407.296223001091,
0,849,,,2431.71936086433,
0,899,,,2043.4420803554626,
0,949,,,2596.8273692690327,
0,999,,,2267.857497915868,
0,1049,,,2126.6404654943394,
0,1099,,,2260.108431480344,
0,1149,,,2132.0825588692737,
0,1199,,,2242.2011812147744,
0,1249,,,1610.9123436861255,
0,1299,,,2568.0658290224046,
0,1349,,,2106.1662344056585,
0,1399,,,1805.0996000740215,
0,1449,,,1850.9161840879883,
0,1499,,,1875.8723492959339,
0,1549,,,1522.308698788912,
0,1599,,,1983.7092065152353,
0,1649,,,1783.0010212914228,
0,1669,,,,1359.2407391558893
0,1669,,3409.188657005673,,
1,1699,,,1522.7753390810224,
1,1749,,,1485.5233875616784,
1,1799,,,1445.9018993310788,
1,1849,,,1685.9471598477837,
1,1899,,,1787.1808373349609,
1,1949,,,1418.21793811335,
1,1999,,,1102.7732450231429,
1,2049,,,1346.505586895612,
1,2099,,,1566.9419112011374,
1,2149,,,1140.4344859913806,
1,2199,,,1186.5175793991739,
1,2249,,,1046.127267374587,
1,2299,,,1020.555664723587,
1,2349,,,1091.8596609408305,
1,2399,,,1415.9717675946033,
1,2449,,,1008.1209828746607,
1,2499,,,1225.9896184611478,
1,2549,,,675.1344600839658,
1,2599,,,1140.7486212312906,
1,2649,,,1206.253270975259,
1,2699,,,1254.7321395522822,
1,2749,,,1405.6790156469272,
1,2799,,,982.8703012542325,
1,2849,,,1150.0740155411527,
1,2899,,,1025.2669759597393,
1,2927,1049.396672738581,,,
