epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,2819.3502614355148,
0,99,,,1952.1116644587491,
0,149,,,2389.5965586410484,
0,199,,,2398.9184758924366,
0,249,,,2386.8000525883854,
0,299,,,2115.061504040899,
0,349,,,2556.609414836016,
0,399,,,1765.6742360977341,
0,449,,,2265.692520871808,
0,499,,,2230.29874660741,
0,549,,,2118.1513703488968,
0,599,,,2035.5604065883454,
0,649,,,2384.9155849215413,
0,699,,,2457.4927691363764,
0,749,,,2067.3386321084404,
0,799,,,2995.4103167093685,
0,849,,,2602.2510279151857,
0,899,,,2522.3265719780825,
0,949,,,2295.4465231259655,
0,999,,,1885.1547753856953,
0,1049,,,2687.534996167212,
0,1099,,,1951.1803760869216,
0,1149,,,2196.919824212395,
0,1199,,,2617.2226537776933,
0,1249,,,1936.2888565555431,
0,1299,,,2345.040058905592,
0,1349,,,2166.3646209482004,
0,1399,,,2314.1487079705084,
0,1449,,,2080.5625273024666,
0,1499,,,2719.4327232839955,
0,1549,,,2175.582150731511,
0,1599,,,2403.6120414128377,
0,1649,,,2296.6304785917337,
0,1669,,,,2309.1262413022832
0,1669,,2384.9651550255744,,
1,1699,,,2396.481029576348,
1,1749,,,2224.4779885671833,
1,1799,,,2491.4229367023286,
1,1849,,,2276.2426711238795,
1,1899,,,2313.4094334820875,
1,1949,,,2337.3624963809057,
1,1999,,,2433.179605986181,
1,2049,,,2063.892324512053,
1,2099,,,2172.577768012097,
1,2149,,,2581.1937301016224,
1,2199,,,2576.238245653198,
1,2249,,,2591.828594414147,
1,2299,,,2469.1265781044763,
1,2349,,,2326.6995008620556,
1,2399,,,2440.7157402487,
1,2449,,,2304.2329683552452,
1,2499,,,2216.810413976041,
1,2549,,,2685.175173484292,
1,2599,,,2769.8429049597175,
1,2649,,,2598.144876651777,
1,2699,,,2962.774314536766,
1,2749,,,2680.500255873758,
1,2799,,,2269.351963745772,
1,2849,,,2428.2710468350815,
1,2899,,,2463.81992236097,
1,2949,,,2168.0511552867592,
1,2978,2408.611165982217,,,
