epoch,step,test_loss,train_loss_epoch,train_loss_step,val_loss
0,49,,,5524.447608500996,
0,99,,,5146.043298972843,
0,149,,,5138.739940325687,
0,199,,,5264.034143075702,
0,249,,,4297.925332897961,
0,299,,,3846.3819910150655,
0,349,,,4326.664177940627,
0,399,,,4759.510145250908,
0,449,,,5140.619394969214,
0,499,,,4611.365388687971,
0,549,,,5801.920060438058,
0,599,,,4778.265908971918,
0,649,,,4207.223571527111,
0,699,,,3570.4333458071874,
0,749,,,5718.53472404867,
0,799,,,4712.97979777747,
0,849,,,4890.983333578524,
0,899,,,4097.391554508448,
0,949,,,6036.070474072577,
0,999,,,4260.229355858725,
0,1049,,,4968.438256144508,
0,1099,,,4612.07566919869,
0,1149,,,5279.1839729517815,
0,1199,,,3944.343302953099,
0,1249,,,4991.00973942415,
0,1299,,,4536.081174674244,
0,1349,,,5178.349165210908,
0,1399,,,4633.694835596415,
0,1449,,,5368.348302310942,
0,1499,,,5165.107749008877,
0,1549,,,4279.086131120886,
0,1599,,,4400.095007972459,
0,1649,,,3943.4636498143705,
0,1669,,,,4725.407809034564
0,1669,,4910.170130137523,,
1,1699,,,5543.05206920521,
1,1749,,,4467.910550807133,
1,1799,,,3637.5491690757344,
1,1849,,,4275.551183830688,
1,1899,,,4768.126869841612,
1,1949,,,4497.3529171996515,
1,1999,,,5434.806928516979,
1,2049,,,4291.595233607846,
1,2054,4751.859723220836,,,
